Task,Question,BatchSize,Token_Step,Token_Rank,Token_ID,Prob_B1,Mean_Prob_Runs,Std_Prob_Runs (sigma_j),Range_Prob_Runs (R_j)
2xA6000,question_002,8,115,8,236787,0.0012678249040618539,0.001319176284596324,9.75495349848643e-05,0.00031463976483792067
2xA6000,question_002,8,115,9,1271,0.00098738307133317,0.0009391438798047602,7.107302371878177e-05,0.0003433889360167086
2xA6000,question_002,8,115,10,779,0.0005988780758343637,0.0006251111626625061,5.1101058488711715e-05,0.0001507094711996615
2xA6000,question_002,8,116,1,107,0.9975475668907166,0.997614860534668,0.00018480748985894024,0.0006347298622131348
2xA6000,question_002,8,116,2,6542,0.0008027594885788858,0.0007749059586785734,9.346992010250688e-05,0.00028407067293301225
2xA6000,question_002,8,116,3,669,0.000551727949641645,0.0005198193830437958,3.907593782059848e-05,0.0001952590246219188
2xA6000,question_002,8,116,4,138,0.000429686187999323,0.00041076107299886644,2.764028249657713e-05,9.499219595454633e-05
2xA6000,question_002,8,116,5,1174,0.0001791198446881026,0.00018566696962807328,1.5021702893136535e-05,4.486272518988699e-05
2xA6000,question_002,8,116,6,236743,8.461021934635937e-05,9.340328688267618e-05,4.6575655687775e-06,1.1293181159999222e-05
2xA6000,question_002,8,116,7,18741,6.5894506406039e-05,6.025907350704074e-05,4.6616160034318455e-06,1.4559467672370374e-05
2xA6000,question_002,8,116,8,4643,5.815170152345672e-05,6.178963667480275e-05,4.776996320288163e-06,1.4571112842531875e-05
2xA6000,question_002,8,116,9,1191,5.131869693286717e-05,5.4497053497470915e-05,3.827934051514603e-06,1.2851651263190433e-05
2xA6000,question_002,8,116,10,13532,5.131869693286717e-05,4.694395465776324e-05,3.798019406531239e-06,1.134104240918532e-05
2xA6000,question_002,8,117,1,140,0.9999954700469971,0.999995231628418,5.036151833337499e-07,1.9073486328125e-06
2xA6000,question_002,8,117,2,255968,2.26031920647074e-06,2.203767735409201e-06,2.659272695382242e-07,1.1419646170907072e-06
2xA6000,question_002,8,117,3,141,9.422412290405191e-07,1.0247614454783616e-06,1.1528734233934301e-07,3.7833530086572864e-07
2xA6000,question_002,8,117,4,236829,5.043453938924358e-07,5.03040951116418e-07,5.0933117279328144e-08,2.0250828924872621e-07
2xA6000,question_002,8,117,5,144,4.4508320229397214e-07,4.88246939767123e-07,4.902214811863814e-08,1.7871295199256565e-07
2xA6000,question_002,8,117,6,139,2.699566152841726e-07,2.924353452726791e-07,2.9140167612240475e-08,1.0839505648618797e-07
2xA6000,question_002,8,117,7,143,7.734386997526599e-08,9.002055634255157e-08,1.0171858022545166e-08,3.105571977357613e-08
2xA6000,question_002,8,117,8,138,4.1399189854018914e-08,4.614500070942995e-08,4.557361599211163e-09,1.7694979703719582e-08
2xA6000,question_002,8,117,9,142,3.432113260259939e-08,3.7511458828021205e-08,3.760574074362921e-09,1.561593165888553e-08
2xA6000,question_002,8,117,10,255969,2.5109876844453538e-08,2.9465995865507466e-08,3.5526586117384795e-09,1.4375205026340154e-08
2xA6000,question_002,8,118,1,236829,1.0,1.0,0.0,0.0
2xA6000,question_002,8,118,2,818,6.348800152267131e-09,6.723130940855526e-09,8.649749805300644e-10,4.864605607224348e-09
2xA6000,question_002,8,118,3,12721,2.335593052293916e-09,2.30701435732783e-09,2.9111577037888026e-10,1.5793062413393955e-09
2xA6000,question_002,8,118,4,236772,1.4166087192180044e-09,1.4945187309933772e-09,1.6821179171788714e-10,5.688087778565887e-10
2xA6000,question_002,8,118,5,22429,6.691586174056852e-10,7.08405611948848e-10,8.560062381146594e-11,4.5247883218024754e-10
2xA6000,question_002,8,118,6,107,5.905304023556823e-10,6.247539707793237e-10,8.453354682913528e-11,3.993111397093685e-10
2xA6000,question_002,8,118,7,2094,2.789468100949932e-10,3.152483274426743e-10,3.983944077412538e-11,1.8095874798618183e-10
2xA6000,question_002,8,118,8,7795,2.789468100949932e-10,3.2188679499611794e-10,3.8580263983512e-11,2.1373586234219033e-10
2xA6000,question_002,8,118,9,176418,2.4616969573898473e-10,2.3754839761913615e-10,2.5943115711246634e-11,1.2437099961015718e-10
2xA6000,question_002,8,118,10,7634,2.1724398668876432e-10,2.4495078188024877e-10,2.8906819646290494e-11,1.5409294673585094e-10
2xA6000,question_002,8,119,1,139,0.999583899974823,0.9995861053466797,2.7013733415515162e-05,0.00010371208190917969
2xA6000,question_002,8,119,2,138,0.0003353230422362685,0.00033358862856402993,2.2698995962855406e-05,8.401839295402169e-05
2xA6000,question_002,8,119,3,5213,4.5381038944469765e-05,4.697324038716033e-05,4.3828736124851275e-06,1.137432991527021e-05
2xA6000,question_002,8,119,4,140,2.752499312919099e-05,2.554256388975773e-05,1.8768516838463256e-06,6.0875008784933016e-06
2xA6000,question_002,8,119,5,255968,1.993903879338177e-06,1.986415782084805e-06,1.3829698275458213e-07,6.061818567104638e-07
2xA6000,question_002,8,119,6,669,1.8730991087068105e-06,1.8392041738479747e-06,1.0754603607665558e-07,5.694548690371448e-07
2xA6000,question_002,8,119,7,25093,6.473257485595241e-07,6.472706104432291e-07,4.493565342045258e-08,2.0951841861460707e-07
2xA6000,question_002,8,119,8,141,6.081062906559964e-07,5.787856593997276e-07,3.466356091053058e-08,1.4312985285869217e-07
2xA6000,question_002,8,119,9,216700,5.712629445042694e-07,5.66058304229955e-07,3.6875906772593225e-08,1.431857867828512e-07
2xA6000,question_002,8,119,10,7714,5.041378017267562e-07,4.5492433287108724e-07,3.049909835795006e-08,1.6776985489741492e-07
2xA6000,question_002,8,120,1,1018,0.9999912977218628,0.9999911189079285,7.07590231741051e-07,2.86102294921875e-06
2xA6000,question_002,8,120,2,13513,3.2887312499951804e-06,3.4814252103387844e-06,3.3137425248241925e-07,1.3205103641666938e-06
2xA6000,question_002,8,120,3,236829,2.561266455813893e-06,2.6215475372737274e-06,2.1384730075624248e-07,1.0284147720085457e-06
2xA6000,question_002,8,120,4,818,9.422373068446177e-07,9.54081883719482e-07,6.871213997783343e-08,3.783326292250422e-07
2xA6000,question_002,8,120,5,177906,8.315215040965995e-07,8.605733796684945e-07,8.233589454675894e-08,3.3387857456546044e-07
2xA6000,question_002,8,120,6,236773,3.058996469462727e-07,2.747583209838922e-07,3.4895158762537903e-08,1.5454739354936464e-07
2xA6000,question_002,8,120,7,7795,1.6373628852761613e-07,1.5094272498572536e-07,1.315467645923718e-08,5.8019352877636265e-08
2xA6000,question_002,8,120,8,31534,1.4449678076289274e-07,1.429915243988944e-07,1.7354119918877586e-08,7.300333493276412e-08
2xA6000,question_002,8,120,9,236776,9.931108024829882e-08,1.0423917018442808e-07,8.823572095195686e-09,3.987604202393413e-08
2xA6000,question_002,8,120,10,22186,6.825543863442363e-08,6.383393724718189e-08,6.964000043296892e-09,3.448411689532804e-08
2xA6000,question_002,8,121,1,31534,0.8799986243247986,0.8701254725456238,0.01920844055712223,0.08745771646499634
2xA6000,question_002,8,121,2,29428,0.1190948635339737,0.128828227519989,0.0191238671541214,0.08693341910839081
2xA6000,question_002,8,121,3,15585,0.00048671348486095667,0.00048634098493494093,0.00010147537250304595,0.00036555755650624633
2xA6000,question_002,8,121,4,19469,0.00037905285716988146,0.0005208135116845369,7.106609700713307e-05,0.00024570582900196314
2xA6000,question_002,8,121,5,48576,3.1114552257349715e-05,2.9078202715027146e-05,3.7667944070562953e-06,2.1069450667710043e-05
2xA6000,question_002,8,121,6,133937,4.210896804579534e-06,4.249562607583357e-06,4.5576854290629853e-07,2.234516387034091e-06
2xA6000,question_002,8,121,7,98736,1.9890867406502366e-06,1.998944981096429e-06,2.289427669666111e-07,1.0044689133792417e-06
2xA6000,question_002,8,121,8,236773,1.2064421071045217e-06,1.2995465112908278e-06,1.9682661900333187e-07,1.0491095281395246e-06
2xA6000,question_002,8,121,9,18084,7.317441372833855e-07,7.68009442708717e-07,1.3625168548969668e-07,6.156546419333608e-07
2xA6000,question_002,8,121,10,236770,5.698828999811667e-07,6.74261798394582e-07,1.2629939760699926e-07,6.003356247674674e-07
2xA6000,question_002,8,122,1,31278,0.9992031455039978,0.9989575743675232,0.000189452082850039,0.0005713105201721191
2xA6000,question_002,8,122,2,153776,0.0004303992900531739,0.0006859413115307689,0.00016758892161305994,0.0004803088668268174
2xA6000,question_002,8,122,3,66066,0.0003351953055243939,0.0003202839579898864,2.961698737635743e-05,7.419992471113801e-05
2xA6000,question_002,8,122,4,89881,1.6688391042407602e-05,1.9311684809508733e-05,2.845140670615365e-06,1.4509286302200053e-05
2xA6000,question_002,8,122,5,5498,1.2996932127862237e-05,1.442460052203387e-05,2.43107820097066e-06,1.1300338883302175e-05
2xA6000,question_002,8,122,6,4308,1.3698665952688316e-06,2.0145962480455637e-06,6.33847946573951e-07,1.8317794001632137e-06
2xA6000,question_002,8,122,7,19469,8.757264424730238e-08,9.166074477207076e-08,1.8201305351794872e-08,5.929372548507672e-08
2xA6000,question_002,8,122,8,39208,6.820164344389923e-08,8.263679518449862e-08,2.333700344081535e-08,7.10465002384808e-08
2xA6000,question_002,8,122,9,18558,3.2216174616905846e-08,4.372489215143105e-08,1.6278386638646225e-08,4.308126477781116e-08
2xA6000,question_002,8,122,10,92056,2.5089981647852255e-08,3.0875501266791616e-08,6.0293743331385485e-09,2.731862736027324e-08
2xA6000,question_002,8,123,1,120180,0.8162456750869751,0.7890216708183289,0.024050574749708176,0.12151014804840088
2xA6000,question_002,8,123,2,19511,0.18212902545928955,0.2089279145002365,0.023790588602423668,0.12069651484489441
2xA6000,question_002,8,123,3,20402,0.0015757248038426042,0.001988799776881933,0.00045067956671118736,0.001300509669817984
2xA6000,question_002,8,123,4,53121,1.750472074490972e-05,2.297963874298148e-05,4.0391255424765404e-06,1.3802909052174073e-05
2xA6000,question_002,8,123,5,32288,1.750472074490972e-05,2.14914653042797e-05,4.940462531521916e-06,2.1566647774307057e-05
2xA6000,question_002,8,123,6,11550,8.268644705822226e-06,9.845237400440965e-06,8.481470104015898e-07,3.912221473001409e-06
2xA6000,question_002,8,123,7,127740,1.4368749816640047e-06,1.4609793197450927e-06,2.8702865506602393e-07,8.806849791653804e-07
2xA6000,question_002,8,123,8,236786,1.4368749816640047e-06,1.7349055951854098e-06,2.7563567073229933e-07,1.1320662451907992e-06
2xA6000,question_002,8,123,9,150904,1.1190394388904679e-06,1.219629439219716e-06,2.1546777873027168e-07,8.819537242743536e-07
2xA6000,question_002,8,123,10,568,8.71508802902099e-07,1.0823906677615014e-06,2.1760104118584422e-07,6.861180281703128e-07
2xA6000,question_002,8,124,1,53121,0.9920984506607056,0.9916801452636719,0.0008126202155835927,0.0038982629776000977
2xA6000,question_002,8,124,2,568,0.007574764546006918,0.008000587113201618,0.0007932579610496759,0.0037954053841531277
2xA6000,question_002,8,124,3,236786,0.00017814138846006244,0.0001697434636298567,1.6290876374114305e-05,6.278093496803194e-05
2xA6000,question_002,8,124,4,66515,5.7834044127957895e-05,5.8803816500585526e-05,3.785671196965268e-06,1.4493940398097038e-05
2xA6000,question_002,8,124,5,1018,2.7318870706949383e-05,2.5367491616634652e-05,2.2916697162145283e-06,9.628243788029067e-06
2xA6000,question_002,8,124,6,965,1.8775965145323426e-05,1.9027422240469605e-05,1.6836601162140141e-06,9.43521172303008e-06
2xA6000,question_002,8,124,7,573,8.869138582667802e-06,8.934816833061632e-06,6.80148616538645e-07,3.5492266761139035e-06
2xA6000,question_002,8,124,8,99382,6.907291663083015e-06,6.360896804835647e-06,5.10197821768088e-07,2.434401267237263e-06
2xA6000,question_002,8,124,9,1480,6.095663593441714e-06,5.762391992902849e-06,5.395016842157929e-07,2.148381099686958e-06
2xA6000,question_002,8,124,10,1017,5.37940422873362e-06,5.338119535736041e-06,3.9431154164049076e-07,1.3421076801023446e-06
2xA6000,question_002,8,125,1,138,0.56905198097229,0.6167017817497253,0.01433297898620367,0.06616818904876709
2xA6000,question_002,8,125,2,10508,0.20934253931045532,0.17420543730258942,0.007869252003729343,0.03444488346576691
2xA6000,question_002,8,125,3,669,0.12697266042232513,0.11844497174024582,0.012394809164106846,0.028903737664222717
2xA6000,question_002,8,125,4,1191,0.02833142876625061,0.028166327625513077,0.0015723829856142402,0.007859582081437111
2xA6000,question_002,8,125,5,562,0.02833142876625061,0.026389990001916885,0.002364886924624443,0.009903300553560257
2xA6000,question_002,8,125,6,1701,0.015164720825850964,0.014755530282855034,0.0010390066308900714,0.005809402093291283
2xA6000,question_002,8,125,7,7714,0.013382820412516594,0.012060987763106823,0.0010117355268448591,0.003824138082563877
2xA6000,question_002,8,125,8,50338,0.003383706556633115,0.003213815623894334,0.00035803389619104564,0.0013234966900199652
2xA6000,question_002,8,125,9,808,0.0018111678073182702,0.001736113685183227,0.0001769407681422308,0.0006208666600286961
2xA6000,question_002,8,125,10,1174,0.0014105389127507806,0.001547756139189005,0.00011300807091174647,0.0006123065249994397
2xA6000,question_003,8,0,1,8291,0.8420557379722595,0.8552740216255188,0.011099654249846935,0.05118989944458008
2xA6000,question_003,8,0,2,19058,0.08875201642513275,0.08656847476959229,0.008068975992500782,0.03953641653060913
2xA6000,question_003,8,0,3,6481,0.0691201463341713,0.058092959225177765,0.006355953402817249,0.026024024933576584
2xA6000,question_003,8,0,4,818,6.302941619651392e-05,5.717307067243382e-05,6.718114946124842e-06,1.5459940186701715e-05
2xA6000,question_003,8,0,5,1018,8.5301026047091e-06,6.801191375416238e-06,8.634146411168331e-07,3.408354132261593e-06
2xA6000,question_003,8,0,6,113106,2.5758680521903443e-07,2.0492410612860112e-07,3.0151038998837976e-08,1.0292410479451064e-07
2xA6000,question_003,8,0,7,236776,1.562343072691874e-07,1.413866641541972e-07,2.029675094661343e-08,8.015935293315124e-08
2xA6000,question_003,8,0,8,22736,7.379985333955119e-08,5.2706543129943384e-08,6.6413718968760804e-09,2.652829422800096e-08
2xA6000,question_003,8,0,9,117494,3.486058375301582e-08,2.7145265590888812e-08,3.7372687167192e-09,1.3930073095025364e-08
2xA6000,question_003,8,0,10,236829,3.076435461935034e-08,2.262278897546821e-08,3.513815238775919e-09,1.451910236482945e-08
2xA6000,question_003,8,1,1,236789,0.9999868869781494,0.9999854564666748,1.6398753359680995e-06,5.245208740234375e-06
2xA6000,question_003,8,1,2,563,1.300712665397441e-05,1.4293489584815688e-05,1.635627199902956e-06,5.222653271630406e-06
2xA6000,question_003,8,1,3,239111,7.734320206509437e-08,7.248812039506447e-08,9.170474157826902e-09,3.9075423785561725e-08
2xA6000,question_003,8,1,4,236858,2.845297508713429e-08,2.5675440440409147e-08,3.608508603036853e-09,1.2685962502700932e-08
2xA6000,question_003,8,1,5,659,2.3355624101384365e-09,2.9146420832404374e-09,4.4713388547279465e-10,1.5151184751260871e-09
2xA6000,question_003,8,1,6,236929,2.3355624101384365e-09,2.566116208413405e-09,2.9661786915546884e-10,1.3370811124957527e-09
2xA6000,question_003,8,1,7,692,1.6052068563254807e-09,1.922797254749753e-09,2.800241705180895e-10,1.22993715212516e-09
2xA6000,question_003,8,1,8,1476,9.736073058874695e-10,1.0113166970526777e-09,1.6701559579779257e-10,9.360501262989374e-10
2xA6000,question_003,8,1,9,531,4.5989953512126647e-10,5.098058641905823e-10,7.414920760728805e-11,4.0007258617080765e-10
2xA6000,question_003,8,1,10,564,4.5989953512126647e-10,5.332173591554579e-10,8.718400307250462e-11,3.523833724816683e-10
2xA6000,question_003,8,2,1,236751,1.0,1.0,0.0,0.0
2xA6000,question_003,8,2,2,503,1.0261879540562902e-10,1.3820702915445793e-10,2.4289834033019986e-11,1.2668321947018057e-10
2xA6000,question_003,8,2,3,500,7.99195987166712e-11,8.745278112787247e-11,1.403042005493349e-11,5.404089675753454e-11
2xA6000,question_003,8,2,4,236746,3.3315444153414475e-11,4.282256840792975e-11,7.078816699479518e-12,2.161244100351567e-11
2xA6000,question_003,8,2,5,154090,2.940077695190446e-11,3.740301471322205e-11,7.159656114502644e-12,2.2527590903820283e-11
2xA6000,question_003,8,2,6,1075,1.783247334519178e-11,2.169376137062251e-11,3.982532619656309e-12,1.7578341560131605e-11
2xA6000,question_003,8,2,7,236744,1.2256066821147993e-11,1.4165135210630897e-11,2.5825984146382597e-12,1.0661804772382766e-11
2xA6000,question_003,8,2,8,563,1.0815941892117209e-11,1.140916874864395e-11,2.0259898359659134e-12,7.313638410166856e-12
2xA6000,question_003,8,2,9,236773,8.423464183116014e-12,1.002317673304276e-11,1.652945358712743e-12,6.454264206423588e-12
2xA6000,question_003,8,2,10,540,6.5602007333354084e-12,8.1905289842088e-12,1.499792477710482e-12,5.0265854846520686e-12
2xA6000,question_003,8,3,1,1217,0.7184380888938904,0.6973631381988525,0.02842206507921219,0.144150972366333
2xA6000,question_003,8,3,2,506,0.2058359682559967,0.22309695184230804,0.024734029546380043,0.12586155533790588
2xA6000,question_003,8,3,3,496,0.07572281360626221,0.07953666895627975,0.007849116809666157,0.03229309618473053
2xA6000,question_003,8,3,4,2918,2.6773695935844444e-06,2.7899316137336427e-06,4.3094556190226285e-07,2.0022239368699957e-06
2xA6000,question_003,8,3,5,1041,4.6525707375622005e-07,4.510397388912679e-07,6.31139087658994e-08,2.3505876356466615e-07
2xA6000,question_003,8,3,6,1023,8.521480410195181e-09,8.553731944971332e-09,1.3454877212382144e-09,6.372654848263437e-09
2xA6000,question_003,8,3,7,25890,7.52018003424837e-09,6.803435148583503e-09,1.0955228946230022e-09,5.570348182715179e-09
2xA6000,question_003,8,3,8,614,5.168539374267311e-09,5.6685940386103084e-09,9.127162914346343e-10,3.865210373987793e-09
2xA6000,question_003,8,3,9,1144,4.56121984626634e-09,5.71115021941182e-09,9.298417036340823e-10,3.865210373987793e-09
2xA6000,question_003,8,3,10,2088,1.1532569343941645e-09,1.3545721211372097e-09,1.7778845062821347e-10,8.6244461572349e-10
2xA6000,question_003,8,4,1,692,0.6791731715202332,0.6884145140647888,0.022742820903658867,0.10860013961791992
2xA6000,question_003,8,4,2,531,0.3208187222480774,0.31157711148262024,0.022742638364434242,0.10859799385070801
2xA6000,question_003,8,4,3,506,7.796161298756488e-06,8.009234079509042e-06,7.247165854096238e-07,3.474990535323741e-06
2xA6000,question_003,8,4,4,1531,1.427916771490345e-07,1.5704151223872032e-07,1.5675773568091245e-08,7.212148034341226e-08
2xA6000,question_003,8,4,5,2541,5.253011892136783e-08,5.964479043996107e-08,6.974443245155726e-09,2.6532010366508985e-08
2xA6000,question_003,8,4,6,611,4.091049987664519e-08,4.7723588636472414e-08,5.293064653244528e-09,2.342094163054753e-08
2xA6000,question_003,8,4,7,496,2.811734844954117e-08,2.8888715419839173e-08,2.6756035165220737e-09,1.128987747733845e-08
2xA6000,question_003,8,4,8,1546,2.4813470389517533e-08,2.7094628762824868e-08,2.7145727887756266e-09,9.963319058670095e-09
2xA6000,question_003,8,4,9,672,2.1897811564031144e-08,2.3274992599908728e-08,2.4844180046557085e-09,8.792596872808645e-09
2xA6000,question_003,8,4,10,625,1.7054032852570344e-08,1.5779461293163877e-08,1.8666417300750027e-09,6.043035405411956e-09
2xA6000,question_003,8,5,1,740,0.9930572509765625,0.9942933320999146,0.0006367896567098796,0.0027194619178771973
2xA6000,question_003,8,5,2,2541,0.006691167131066322,0.0054904744029045105,0.0006214594468474388,0.002621985040605068
2xA6000,question_003,8,5,3,8974,0.00012255299952812493,0.00011936324153793976,1.4414873476198409e-05,6.176785245770589e-05
2xA6000,question_003,8,5,4,15074,7.433215796481818e-05,5.381857408792712e-05,8.033011908992194e-06,2.9178823751863092e-05
2xA6000,question_003,8,5,5,6054,4.508473284658976e-05,3.428593117860146e-05,4.855507540924009e-06,1.7698654119158164e-05
2xA6000,question_003,8,5,6,5811,6.101554845372448e-06,5.108886398375034e-06,5.900986366214056e-07,1.3588114597951062e-06
2xA6000,question_003,8,5,7,236789,2.882170520024374e-06,2.9729326342931017e-06,4.1785236248870206e-07,1.4583088159270119e-06
2xA6000,question_003,8,5,8,18840,3.4422618000462535e-07,3.693048142849875e-07,4.2261877553073646e-08,1.384267989124055e-07
2xA6000,question_003,8,5,9,1281,9.862245065050956e-08,8.967128195536134e-08,9.923097898933975e-09,4.4036461588348175e-08
2xA6000,question_003,8,5,10,12019,5.278879555703497e-08,4.8202064562019586e-08,5.001813185856463e-09,2.348201988411347e-08
2xA6000,question_003,8,6,1,2541,0.5036416053771973,0.5302276015281677,0.028401290997862816,0.08311247825622559
2xA6000,question_003,8,6,2,8974,0.30547407269477844,0.29717257618904114,0.020347170531749725,0.05165553092956543
2xA6000,question_003,8,6,3,6054,0.18527939915657043,0.16605602204799652,0.017089607194066048,0.05453597009181976
2xA6000,question_003,8,6,4,5811,0.005594952963292599,0.006534273270517588,0.0006562668131664395,0.00258392421528697
2xA6000,question_003,8,6,5,15074,6.551016213052208e-06,6.087827387091238e-06,7.064219857966236e-07,3.7755266930616926e-06
2xA6000,question_003,8,6,6,4313,1.8768974996419274e-06,1.870132450676465e-06,2.1005106987104227e-07,9.482500900048763e-07
2xA6000,question_003,8,6,7,61161,8.865836207405664e-07,9.677823982201517e-07,1.1802296029372883e-07,4.1841389020191855e-07
2xA6000,question_003,8,6,8,1586,1.5406513398374955e-07,1.5077011994435452e-07,1.985267950033176e-08,9.721890137370792e-08
2xA6000,question_003,8,6,9,8701,1.5406513398374955e-07,1.618746949816341e-07,2.2339328609177755e-08,8.08223745707437e-08
2xA6000,question_003,8,6,10,1751,5.667739344517031e-08,5.481940590357226e-08,8.355276470695117e-09,3.991399211145108e-08
2xA6000,question_003,8,7,1,1679,0.9859358072280884,0.9882740378379822,0.0013140455121174455,0.003076910972595215
2xA6000,question_003,8,7,2,672,0.014063618145883083,0.011725340969860554,0.00131399801466614,0.0030766846612095833
2xA6000,question_003,8,7,3,625,5.634630610984459e-07,5.61087063033483e-07,6.07408736641446e-08,2.8330592272141075e-07
2xA6000,question_003,8,7,4,600,1.7015111097862246e-08,1.6542578862299706e-08,1.983728070698021e-09,8.555097963380831e-09
2xA6000,question_003,8,7,5,506,8.037368992575011e-09,8.505837811867423e-09,9.93118143277627e-10,3.237302426128963e-09
2xA6000,question_003,8,7,6,1239,6.259509355288628e-09,5.926318102922323e-09,7.630815423986803e-10,3.147245131174259e-09
2xA6000,question_003,8,7,7,3843,3.796584380211243e-09,3.6967990890701685e-09,4.866598790620458e-10,1.90890014906131e-09
2xA6000,question_003,8,7,8,37960,4.00157046387406e-10,4.0913095133987554e-10,5.0470662371626673e-11,2.0119667043516642e-10
2xA6000,question_003,8,7,9,1174,2.1418862516942028e-10,2.1511936676432697e-10,2.994936937339432e-11,1.0769279912281604e-10
2xA6000,question_003,8,7,10,6576,2.1418862516942028e-10,1.9724978594926057e-10,2.4773204321260067e-11,9.579594062447683e-11
2xA6000,question_003,8,8,1,506,0.9046014547348022,0.9092724323272705,0.008327056653797626,0.01950317621231079
2xA6000,question_003,8,8,2,672,0.09534429013729095,0.09066595137119293,0.008323604241013527,0.019490331411361694
2xA6000,question_003,8,8,3,1546,5.27334377693478e-05,5.98953447479289e-05,7.224565251817694e-06,1.4976641978137195e-05
2xA6000,question_003,8,8,4,1239,8.523566066287458e-07,8.543528338122997e-07,8.417725894105388e-08,3.422397867325344e-07
2xA6000,question_003,8,8,5,532,5.169804353499785e-07,5.976762622594833e-07,5.946511905108309e-08,2.3521783987234812e-07
2xA6000,question_003,8,8,6,1724,3.304945295212747e-08,3.9705376764231914e-08,4.410560805467867e-09,2.143954347388899e-08
2xA6000,question_003,8,8,7,600,2.916604024960634e-08,3.394629644049019e-08,3.958376737500657e-09,1.6142225334192517e-08
2xA6000,question_003,8,8,8,837,2.5738939868347188e-08,3.324604591625757e-08,3.626240863141561e-09,1.669675775417545e-08
2xA6000,question_003,8,8,9,1144,2.2714534253509555e-08,2.7242585076692194e-08,3.1550861923079765e-09,1.0334417765989201e-08
2xA6000,question_003,8,8,10,531,2.0045506587962336e-08,2.452322611645741e-08,2.8269624419152706e-09,9.120093125147832e-09
2xA6000,question_003,8,9,1,2934,0.6914222240447998,0.7448709607124329,0.02159997634589672,0.09554773569107056
2xA6000,question_003,8,9,2,3835,0.15427714586257935,0.11947815865278244,0.012250658124685287,0.05240587145090103
2xA6000,question_003,8,9,3,2608,0.07287536561489105,0.06554129719734192,0.006585510913282633,0.026574645191431046
2xA6000,question_003,8,9,4,3890,0.044201143085956573,0.03890655189752579,0.005020286422222853,0.018036995083093643
2xA6000,question_003,8,9,5,12871,0.020879141986370087,0.015180453658103943,0.0023727635852992535,0.010446632280945778
2xA6000,question_003,8,9,6,26867,0.016260692849755287,0.01595325581729412,0.0024329572916030884,0.010643281042575836
2xA6000,question_003,8,9,7,19977,2.444696110615041e-05,2.0698596927104518e-05,2.8410452159732813e-06,9.518445949652232e-06
2xA6000,question_003,8,9,8,27672,2.444696110615041e-05,2.137799674528651e-05,3.3425912988604978e-06,1.6585301636951044e-05
2xA6000,question_003,8,9,9,2590,1.482783136452781e-05,1.1096816706412937e-05,1.6063814882727456e-06,7.761296728858724e-06
2xA6000,question_003,8,9,10,2653,1.482783136452781e-05,1.0498899428057484e-05,1.5498925449719536e-06,7.485402420570608e-06
2xA6000,question_003,8,10,1,531,0.5371642112731934,0.5097472071647644,0.03043142333626747,0.06774887442588806
2xA6000,question_003,8,10,2,236787,0.4183439016342163,0.4455125629901886,0.028999585658311844,0.061819612979888916
2xA6000,question_003,8,10,3,532,0.04409312084317207,0.04435092955827713,0.004370964597910643,0.015365652740001678
2xA6000,question_003,8,10,4,2918,0.00038148026214912534,0.0003741880354937166,5.247942317510024e-05,0.00019265487208031118
2xA6000,question_003,8,10,5,529,1.4791595276619773e-05,1.2743312254315242e-05,1.3081128145131515e-06,6.490803571068682e-06
2xA6000,question_003,8,10,6,236761,7.364301382040139e-07,6.723165029143274e-07,7.06502305547474e-08,2.715546543186065e-07
2xA6000,question_003,8,10,7,236764,7.364301382040139e-07,6.441729851758282e-07,6.693012011282917e-08,3.3391785336789326e-07
2xA6000,question_003,8,10,8,1003,3.4786498304129054e-07,3.358024684985139e-07,3.772303003302113e-08,1.282892583276407e-07
2xA6000,question_003,8,10,9,12289,3.0698976161147584e-07,2.553229876411933e-07,3.649171631536774e-08,1.3739565929427044e-07
2xA6000,question_003,8,10,10,1699,1.4501168266178865e-07,1.2122836778871715e-07,1.2205102706275284e-08,4.718911128520631e-08
2xA6000,question_003,8,11,1,1586,0.9754315614700317,0.9754930734634399,0.002509890589863062,0.010282635688781738
2xA6000,question_003,8,11,2,15074,0.017865652218461037,0.018616734072566032,0.002113904571160674,0.008867493830621243
2xA6000,question_003,8,11,3,6054,0.006572406273335218,0.00575741333886981,0.0007117564673535526,0.001472365576773882
2xA6000,question_003,8,11,4,974,5.686245276592672e-05,5.5380642152158543e-05,7.232181815197691e-06,2.872502591344528e-05
2xA6000,question_003,8,11,5,5370,3.4488821256672964e-05,3.8206533645279706e-05,4.6955447032814845e-06,9.984156349673867e-06
2xA6000,question_003,8,11,6,8701,2.685992330953013e-05,2.714521724556107e-05,2.8875349471491063e-06,1.353913830826059e-05
2xA6000,question_003,8,11,7,5811,7.695495696680155e-06,7.622059456480201e-06,7.861683002374775e-07,3.87909813071019e-06
2xA6000,question_003,8,11,8,5347,2.831015081028454e-06,2.810950036291615e-06,3.52613454879247e-07,1.4302377167041413e-06
2xA6000,question_003,8,11,9,8974,1.0414721600682242e-06,9.866536174740759e-07,1.4694170147322438e-07,5.261280193735729e-07
2xA6000,question_003,8,11,10,506,1.8098074860972702e-07,1.7078939151815575e-07,1.977031338640245e-08,9.076312323941238e-08
2xA6000,question_003,8,12,1,506,0.9999998807907104,0.9999998807907104,0.0,0.0
2xA6000,question_003,8,12,2,614,2.8453344569356886e-08,3.141214577340179e-08,2.7908675370724723e-09,1.1424830859141366e-08
